Date,Open,High,Low,Close,Volume
2020-08-07,1.0975,1.1000,1.0150,1.0400,13331128
2020-08-10,1.0500,1.1425,1.0450,1.0825,18240516
2020-08-11,1.1075,1.1425,1.0850,1.0875,12555216
2020-08-12,1.1000,1.1575,1.0900,1.1300,12230224
2020-08-13,1.1300,1.1775,1.1242,1.1600,8494072
2020-08-14,1.1500,1.2075,1.1363,1.1875,13897656
2020-08-17,1.1950,1.1950,1.1388,1.1575,9481480
2020-08-18,1.1525,1.2175,1.1088,1.2025,15337540
2020-08-19,1.2000,1.2100,1.1600,1.1800,10450332
2020-08-20,1.1550,1.1700,1.1275,1.1525,9761008
2020-08-21,1.1500,1.4000,1.1488,1.2575,42560340
2020-08-24,1.2750,1.2825,1.1400,1.2175,18334968
2020-08-25,1.2200,1.3125,1.2200,1.2450,11993972
2020-08-26,1.2425,1.3050,1.2300,1.2775,11106076
2020-08-27,1.2775,1.3450,1.2550,1.3125,13537744
2020-08-28,1.3250,1.3913,1.3038,1.3475,16718984
2020-08-31,1.4425,1.7875,1.4225,1.6700,151515960
2020-09-01,1.8250,1.9550,1.6925,1.9125,92622300
2020-09-02,1.9500,2.0125,1.7775,1.9275,51727800
2020-09-03,1.9700,2.1125,1.8100,1.9550,57304108
2020-09-04,1.9450,1.9800,1.7925,1.9125,30639560
2020-09-08,1.8875,2.0700,1.8700,1.9250,39245612
2020-09-09,1.9900,1.9975,1.8275,1.8375,35338124
2020-09-10,1.6625,1.7375,1.5475,1.5575,62174984
2020-09-11,1.5650,1.5825,1.4675,1.5225,24211668
2020-09-14,1.7000,1.7500,1.6075,1.7275,40423664
2020-09-15,1.7150,1.8150,1.6713,1.7725,22847956
2020-09-16,1.7575,2.2600,1.7575,2.1700,77019944
2020-09-17,2.1425,2.4425,2.1025,2.3000,67553772
2020-09-18,2.3000,2.4425,2.2275,2.3675,69581072
2020-09-21,2.3375,2.4000,2.0950,2.1875,30460388
2020-09-22,2.6125,2.7925,2.4750,2.6400,138584436
2020-09-23,2.6500,2.7150,2.4800,2.5100,42526680
2020-09-24,2.4275,2.4525,2.2525,2.2850,31719096
2020-09-25,2.2975,2.5457,2.2750,2.5050,30043940
2020-09-28,2.5400,2.5650,2.3875,2.5225,27001116
2020-09-29,2.5000,2.6625,2.4825,2.5875,20950156
2020-09-30,2.5625,2.6899,2.5150,2.5500,24307728
2020-10-01,2.5225,2.5625,2.4225,2.4425,18157772
2020-10-02,2.3450,2.4450,2.3250,2.3475,17251460
2020-10-05,2.3600,2.3975,2.3126,2.3650,11205196
2020-10-06,2.3900,2.4588,2.2750,2.2825,18110288
2020-10-07,2.3075,2.3900,2.2920,2.3400,13231852
2020-10-08,2.3850,3.4100,2.2975,3.3725,299812424
2020-10-09,3.2075,3.7000,2.9750,3.0050,307783192
2020-10-12,2.9150,3.1916,2.8500,2.9500,94446732
2020-10-13,2.9325,3.1050,2.9125,2.9700,40341300
2020-10-14,3.1675,3.1700,3.0125,3.0625,43045476
2020-10-15,2.9975,3.7750,2.9975,3.4575,159306144
2020-10-16,3.4425,3.4750,3.2700,3.3275,46395320
2020-10-19,3.3600,3.6250,3.3450,3.4775,52571340
2020-10-20,3.5075,3.5358,3.4163,3.4650,26372920
2020-10-21,3.4750,3.6050,3.4500,3.5250,21292212
2020-10-22,3.5500,3.9675,3.5475,3.7275,64824068
2020-10-23,3.7625,3.8450,3.6375,3.7500,25973068
2020-10-26,3.7325,3.8625,3.3150,3.3625,53449860
2020-10-27,3.4275,3.4275,3.0900,3.1725,28853572
2020-10-28,3.0675,3.2625,2.9450,2.9550,25495828
2020-10-29,2.9700,3.0625,2.9200,2.9325,16641420
2020-10-30,2.9100,2.9100,2.5900,2.6175,46149396
2020-11-02,2.7050,2.7725,2.6250,2.6875,20879896
2020-11-03,2.6875,2.9650,2.6575,2.8925,29783308
2020-11-04,2.9400,2.9425,2.6525,2.7275,23216236
2020-11-05,2.8175,2.9600,2.7650,2.8625,18815996
2020-11-06,2.8800,3.0425,2.8300,2.9650,22055124
2020-11-09,3.1900,3.2325,2.8125,2.8725,24958468
2020-11-10,2.8750,2.9150,2.7075,2.7750,15283344
2020-11-11,2.8750,2.9875,2.8025,2.9375,19429500
2020-11-12,2.9350,2.9675,2.7425,2.7825,17399732
2020-11-13,2.8400,2.8875,2.7500,2.7525,14130072
2020-11-16,2.7900,3.1651,2.6800,3.0150,38928056
2020-11-17,2.9125,2.9800,2.8075,2.9075,26688028
2020-11-18,2.9500,3.0100,2.8900,2.8925,12577540
2020-11-19,2.9000,3.1975,2.8625,3.1150,47055340
2020-11-20,3.1375,3.3650,3.1350,3.1775,33580584
2020-11-23,3.2250,3.5300,3.1675,3.4750,38417468
2020-11-24,3.5575,3.5650,3.3250,3.4175,28731316
