Date,Open,High,Low,Close,Volume
2012-05-18,41.9635,44.9074,37.9218,38.1532,573576400
2012-05-21,36.4549,36.5846,32.9321,33.9600,168192700
2012-05-22,32.5429,33.5209,30.8764,30.9362,101786600
2012-05-23,31.3055,32.4332,31.2955,31.9342,73600000
2012-05-24,32.8822,33.1417,31.7047,32.9621,50237200
2012-05-25,32.8323,32.8822,31.0460,31.8444,37149800
2012-05-29,31.4152,31.6248,28.5911,28.7807,78063400
2012-05-30,28.6360,29.4892,27.8027,28.1320,57267900
2012-05-31,28.4863,29.6090,26.7748,29.5391,111639200
2012-06-01,28.8326,29.0900,27.3337,27.6630,41855500
2012-06-04,27.1441,27.5931,26.3856,26.8447,35230300
2012-06-05,26.6451,27.7029,25.6970,25.8158,42473400
2012-06-06,26.0164,27.1141,25.4675,26.7549,61489200
2012-06-07,26.9445,27.2937,26.0962,26.2559,26159500
2012-06-08,26.4954,27.7029,26.3856,27.0443,38034000
2012-06-11,27.1241,28.0123,26.7798,26.9495,28219600
2012-06-12,27.4235,27.7129,26.9045,27.3436,15816800
2012-06-13,27.6031,28.0422,27.0443,27.2139,17102800
2012-06-14,27.5931,28.2617,27.3237,28.2318,16855000
2012-06-15,28.4464,30.0381,28.2917,29.9523,43563800
2012-06-18,29.8934,32.0140,29.3495,31.3454,42978900
2012-06-19,31.4701,32.1138,30.6369,31.8454,30849000
2012-06-20,31.8543,31.8631,31.0859,31.5350,15553600
2012-06-21,31.6049,32.4332,31.4452,31.7745,21875300
2012-06-22,32.3433,33.3812,31.9941,32.9820,74834000
2012-06-25,32.7924,32.9521,31.4851,31.9941,24352900
2012-06-26,32.6228,33.3712,32.4332,33.0319,24858700
2012-06-27,32.3932,32.8323,31.8344,32.1637,28568000
2012-06-28,31.8943,32.1238,30.8364,31.2955,17713300
2012-06-29,31.8543,31.9242,30.6967,31.0310,19526900
2012-07-02,31.1857,31.6647,30.4872,30.7077,14122000
2012-07-03,30.8464,31.3753,30.7366,31.1358,8763600
2012-07-05,31.2556,31.5600,30.9562,31.4053,10032100
2012-07-06,31.3753,31.8344,31.1957,31.6647,10945600
2012-07-09,32.0340,32.8124,31.9242,32.1038,17785200
2012-07-10,32.3633,32.4132,31.0958,31.4053,14269500
2012-07-11,31.4152,31.4951,30.4872,30.9063,13030300
2012-07-12,30.6369,31.3354,30.5371,30.7466,11300700
2012-07-13,30.9762,31.0061,30.4971,30.6568,8108300
2012-07-16,30.4373,30.4373,28.1520,28.1869,24672100
2012-07-17,28.4214,28.5312,27.0942,28.0322,30438600
2012-07-18,28.2518,29.2298,28.0921,29.0501,16841800
2012-07-19,29.3495,29.4393,28.5711,28.9404,13685100
2012-07-20,28.9404,29.4094,28.6609,28.7008,11869100
2012-07-23,28.0622,28.9404,27.9524,28.6909,12390700
2012-07-24,28.7607,29.3894,28.0422,28.3915,11539800
2012-07-25,28.3316,29.4293,28.0222,29.2797,17230200
2012-07-26,27.6929,28.1719,26.6750,26.7898,64597400
2012-07-27,23.1423,24.4895,22.2342,23.6562,123102300
2012-07-30,23.9456,23.9906,22.9826,23.1024,29285900
2012-07-31,23.3219,23.3219,21.5656,21.6653,56179400
2012-08-01,21.4558,21.5356,20.7971,20.8371,44604400
2012-08-02,20.7273,20.7971,19.7792,19.9988,56374500
2012-08-03,20.3181,22.1144,19.8591,21.0466,80647000
2012-08-06,21.3460,22.1044,21.2562,21.8749,27778900
2012-08-07,22.1543,22.4038,20.4578,20.6774,36782900
2012-08-08,20.6674,21.1065,20.1784,20.6774,29537400
2012-08-09,20.7073,21.1265,20.5676,20.9668,15610700
2012-08-10,21.3660,21.7751,21.0865,21.7621,25794700
2012-08-13,22.1044,22.4038,21.3560,21.5556,24973100
2012-08-14,21.3660,21.5556,20.2083,20.3381,39308800
2012-08-15,20.5975,21.3660,20.3580,21.1564,47861100
2012-08-16,20.3980,20.4379,19.6495,19.8291,157565300
2012-08-17,19.9639,20.0387,18.9609,19.0108,129293400
2012-08-20,19.0108,20.0886,18.7114,19.9698,101186600
2012-08-21,19.5397,19.9389,19.0507,19.1196,70640600
2012-08-22,19.3202,19.4898,18.9210,19.3990,49892200
2012-08-23,19.4599,19.6894,19.3202,19.4000,32813700
2012-08-24,19.4798,19.6395,19.2104,19.3691,29622200
2012-08-27,19.4499,19.4898,19.0607,19.1106,20704000
2012-08-28,19.0607,19.3401,18.9110,19.3002,25417000
2012-08-29,19.2803,19.3401,19.0308,19.0607,16124700
2012-08-30,19.2304,19.4100,19.0208,19.0492,30647500
2012-08-31,18.6416,18.6615,17.9929,18.0209,58764200
2012-09-04,18.0428,18.2324,17.5139,17.6925,46622400
2012-09-05,18.2324,18.7114,18.1426,18.5418,60781800
2012-09-06,18.7015,19.2221,18.6815,18.9210,46066500
2012-09-07,19.0607,19.3801,18.7414,18.9410,36371700
2012-09-10,19.0208,19.1605,18.5118,18.7713,24797800
2012-09-11,18.8811,19.5407,18.8112,19.3900,50508200
2012-09-12,20.7173,21.1165,20.2383,20.8879,121584000
2012-09-13,20.9119,21.4358,20.5676,20.6704,65041600
2012-09-14,21.0865,22.0346,20.8570,21.9547,72819800
2012-09-17,22.6234,22.7032,21.4558,21.4757,50667600
2012-09-18,21.5556,21.9348,21.3260,21.8250,36760500
2012-09-19,21.9448,23.3219,21.7252,23.2421,78782800
2012-09-20,22.9727,23.1922,22.4936,22.5435,57248900
2012-09-21,22.9228,23.1922,22.5535,22.8130,51218100
2012-09-24,21.7352,21.9348,20.3206,20.7472,79106500
2012-09-25,21.1564,21.1664,20.1784,20.2383,46291700
2012-09-26,20.1036,20.7373,19.7593,20.5776,38271900
2012-09-27,20.9468,20.9568,20.1185,20.2782,30215900
2012-09-28,20.5277,21.9049,20.4578,21.6154,65486000
2012-10-01,22.0346,22.5435,21.6853,21.9448,51262700
2012-10-02,22.0346,22.4437,21.7751,22.2242,29341400
2012-10-03,22.2491,22.4437,21.7552,21.7851,32000100
2012-10-04,22.2741,22.3539,21.3660,21.9024,46892100
2012-10-05,21.4458,21.5855,20.8371,20.8670,40529300
2012-10-08,20.3580,20.7073,20.1135,20.3580,32236700
2012-10-09,20.3481,20.5077,19.9289,20.1854,27161800
2012-10-10,19.8890,19.8990,19.4100,19.5996,39321800
2012-10-11,19.8391,19.9189,19.5697,19.7094,21817300
2012-10-12,19.7094,19.7593,19.4399,19.4780,18809400
2012-10-15,19.6395,19.8391,19.4499,19.4798,20189700
2012-10-16,19.6395,19.6495,19.2603,19.4399,21834700
2012-10-17,19.4599,20.4379,19.3320,19.8391,44074500
2012-10-18,19.6595,19.7493,18.8511,18.9360,52157400
2012-10-19,18.9609,19.0208,18.7613,18.9609,34835000
2012-10-22,19.2104,19.3900,19.0108,19.2813,32447300
2012-10-23,19.2104,19.7593,19.0607,19.4599,78381200
2012-10-24,24.0804,24.2001,22.8030,23.1821,228949900
2012-10-25,23.2421,23.2621,22.4238,22.5136,76142000
2012-10-26,22.3539,22.8329,21.8350,21.8974,73175800
2012-10-31,20.7772,21.4558,20.6874,21.0666,99378200
2012-11-01,21.0366,21.3959,20.9668,21.1664,37713900
2012-11-02,21.2163,21.6454,21.0267,21.1364,38344400
2012-11-05,21.0566,21.4358,20.8770,21.2063,31806700
2012-11-06,21.1963,21.3260,20.9468,21.1277,29062700
2012-11-07,20.8071,20.9069,20.3281,20.4279,33396800
2012-11-08,20.4778,20.6874,19.9389,19.9489,34254600
2012-11-09,19.9140,19.9589,19.0907,19.1705,42295500
2012-11-12,19.1106,20.1285,18.8312,20.0287,67349200
2012-11-13,19.5647,20.0686,19.5198,19.8192,71775100
2012-11-14,20.0587,22.4537,19.8890,22.3140,229751000
2012-11-15,22.2940,22.4537,21.6055,22.1244,78857700
2012-11-16,22.2042,23.8808,22.1344,23.5122,107182200
2012-11-19,23.9057,24.0704,22.7731,22.8729,85021300
2012-11-20,22.6832,23.8508,22.6533,23.0525,46655300
2012-11-21,23.1722,24.4795,23.0026,24.2700,89862400
2012-11-23,24.5294,24.6292,23.8309,23.9486,29520900
2012-11-26,24.8837,26.0363,24.7590,25.8866,123865000
2012-11-27,25.9864,26.4455,25.4076,26.0962,85760600
2012-11-28,25.8866,26.4355,25.6970,26.3058,49205600
2012-11-29,26.4455,27.4634,26.1062,27.2638,88759700
2012-11-30,27.2039,27.9424,26.7050,27.9424,127049600
2012-12-03,27.9423,28.8206,26.9245,26.9844,123526100
2012-12-04,27.0043,27.7029,26.6251,27.4035,72869200
2012-12-05,27.6929,27.8426,27.2039,27.6530,58976300
2012-12-06,27.6231,27.6929,26.7648,26.9145,46001500
2012-12-07,27.0143,27.7229,26.7848,27.4285,51751900
2012-12-10,27.1141,28.1121,27.0443,27.7827,50608500
2012-12-11,28.0123,28.1819,27.6031,27.9224,77099100
2012-12-12,27.9424,28.0821,27.3137,27.5234,46704200
2012-12-13,27.5333,28.6909,27.3736,28.1819,81051600
2012-12-14,28.1220,28.2717,26.7050,26.7569,91631600
2012-12-17,26.7149,26.9445,26.2659,26.6950,57742500
2012-12-18,26.9045,27.8526,26.8447,27.6530,60512900
2012-12-19,27.7728,28.1620,26.8946,27.3536,61390300
2012-12-20,27.4335,27.5432,27.0742,27.3037,35574800
2012-12-21,26.6052,26.9544,26.0663,26.2060,54555200
2012-12-24,26.4455,26.9045,26.1461,26.8746,28230100
2012-12-26,26.9744,27.1241,26.3207,26.4555,33175400
2012-12-27,26.4954,26.7449,25.4675,25.9964,43481700
2012-12-28,25.4276,26.0563,25.0983,25.8579,56574800
2012-12-31,26.1461,26.9345,26.0563,26.5649,60374500
2013-01-02,27.3836,28.1220,27.3636,27.9424,69846400
2013-01-03,27.8227,28.4114,27.5333,27.7129,63140600
2013-01-04,27.9524,28.8705,27.7728,28.7008,72715400
2013-01-07,28.6310,29.7287,28.5911,29.3608,83781800
2013-01-08,29.4493,29.5391,28.8006,29.0009,45871300
2013-01-09,29.6090,30.5371,29.4293,30.5271,104787700
2013-01-10,30.5371,31.3853,30.2177,31.2356,95316400
2013-01-11,31.2157,31.8943,31.0360,31.6548,89598000
2013-01-14,32.0140,32.1437,30.5570,30.8838,98892800
2013-01-15,30.5770,31.6448,29.8185,30.0381,173242600
2013-01-16,30.1479,30.2876,29.4693,29.7886,75332700
2013-01-17,30.0181,30.3574,29.9682,30.0780,40256700
2013-01-18,30.2477,30.3774,29.2098,29.5990,49631500
2013-01-22,29.6888,30.8265,29.6788,30.6658,55243300
2013-01-23,31.0360,31.4352,30.7366,30.7566,48899800
2013-01-24,31.2057,31.4252,30.7466,31.0161,43845100
2013-01-25,31.3454,31.8643,31.0660,31.4751,54363600
2013-01-28,31.8144,32.4394,31.7446,32.4022,59682500
2013-01-29,31.9342,32.0040,30.6468,30.7267,72976500
2013-01-30,30.9163,31.4252,30.8165,31.1757,87682100
2013-01-31,29.0900,31.4053,28.6809,30.9173,190744900
2013-02-01,30.9462,30.9562,29.5691,29.6688,85856700
2013-02-04,29.0002,29.1399,27.9524,28.0512,92362200
2013-02-05,28.2019,28.9004,27.9823,28.5811,47948200
2013-02-06,28.6809,29.2298,28.6010,28.9902,38375900
2013-02-07,29.0501,29.0900,28.2119,28.5911,34540100
2013-02-08,28.8306,29.1100,28.4514,28.4863,37708800
2013-02-11,28.5512,28.6210,27.9823,28.2019,37361800
