Date,Open,High,Low,Close,Volume
2018-10-29,50.5989,50.6336,43.6585,46.0423,75801764
2018-10-30,46.2729,50.4525,46.0423,50.3533,80719072
2018-10-31,52.0028,52.7321,50.6038,52.2955,74577216
2018-11-01,52.6601,54.1955,51.3926,54.1013,56652832
2018-11-02,54.007,55.0662,52.1419,53.31,45296008
2018-11-05,53.1785,53.4117,50.9188,52.5287,37933040
2018-11-06,52.4493,53.2926,51.9817,52.3525,29901036
2018-11-07,53.0198,53.9276,52.3823,53.0297,48381204
2018-11-08,52.4369,52.4443,50.5592,51.095,51135292
2018-11-09,50.2045,51.9209,49.8671,51.0156,41324196
2018-11-12,50.1003,50.321,46.7963,47.0146,61711788
2018-11-13,47.9944,50.6534,47.9316,49.438,64471100
2018-11-14,51.1718,51.3157,47.8307,48.9121,52657884
2018-11-15,48.8526,50.9238,48.493,50.202,84070864
2018-11-16,40.5108,42.3315,40.0867,40.7862,196351908
2018-11-19,40.1313,40.1388,35.8749,35.8922,169782020
2018-11-20,33.253,38.2635,33.067,36.9787,169203312
2018-11-21,38.3528,38.5215,35.6219,35.8947,102549400
2018-11-23,35.5474,37.1052,35.4183,35.9666,41196844
2018-11-26,37.1796,38.0676,36.3536,37.9634,81483224
2018-11-27,37.703,38.9457,37.3433,38.1321,73806024
2018-11-28,39.3103,39.7568,37.982,39.7047,80452548
2018-11-29,39.6873,40.0594,38.7299,39.0325,54917360
2018-11-30,39.1292,40.6448,38.6257,40.5381,72956456
2018-12-03,42.8127,43.3286,41.508,42.1777,89080436
2018-12-04,41.7312,41.7808,38.8192,38.9705,81211148
2018-12-06,37.5641,39.3133,37.4078,39.2632,69230964
2018-12-07,39.3053,39.407,36.1194,36.614,68167796
2018-12-10,36.1651,37.9163,36.1279,37.6682,62947340
2018-12-11,38.586,38.6679,35.9666,36.7579,67191328
2018-12-12,36.815,37.8964,35.922,36.934,65413592
2018-12-13,37.4028,38.0453,36.5719,36.9315,47138496
2018-12-14,36.5148,37.3532,36.0907,36.3263,47182124
2018-12-17,36.0262,36.748,35.034,35.6144,66286732
2018-12-18,36.0535,37.2887,35.7806,36.4478,56437004
2018-12-19,36.1105,36.6474,33.8409,34.3568,74536588
2018-12-20,34.2725,35.1729,32.9127,33.511,74958788
2018-12-21,33.7764,34.1063,31.864,32.1393,86374100
2018-12-24,31.3753,32.241,30.8817,31.5217,46383912
2018-12-26,31.983,33.0248,30.8718,33.0149,69509936
2018-12-27,32.4915,32.8363,31.0504,32.5362,63704320
2018-12-28,32.742,34.079,32.3228,33.1513,62849276
2018-12-31,33.5854,33.9103,32.8065,33.1141,46514012
2019-01-02,32.4047,34.3494,32.2584,33.7888,50875360
2019-01-03,33.186,33.5259,31.6738,31.7474,70555144
2019-01-04,32.4791,34.1633,32.1715,33.7814,58561932
2019-01-07,34.3543,35.9394,33.8409,35.5698,70915920
2019-01-08,36.3858,36.4082,33.9575,34.6842,78601716
2019-01-09,35.1977,35.8401,34.6917,35.3664,61725900
2019-01-10,35.1729,36.1105,34.5677,36.0237,52315624
2019-01-11,35.8004,37.1449,35.5226,36.9167,87476264
2019-01-14,36.3933,37.569,36.1576,37.316,73016996
2019-01-15,37.6434,38.0378,36.9911,37.1746,61701004
2019-01-16,37.4475,37.7774,36.8633,36.9191,47010368
2019-01-17,36.5892,38.0329,36.3164,37.6335,49343620
2019-01-18,38.1321,39.1863,37.6161,38.9258,65133692
2019-01-22,38.6232,38.7398,36.5993,36.9018,66155104
2019-01-23,37.4549,38.3429,36.7182,37.0308,59102180
2019-01-24,37.8766,39.3277,37.8295,39.1515,70897044
2019-01-25,38.5562,39.9056,37.5293,39.7245,115522188
2019-01-28,33.8707,35.1332,32.494,34.2328,251152676
2019-01-29,33.7714,34.2551,32.4965,32.6428,115393388
2019-01-30,33.4043,34.2229,32.6081,34.079,97422956
2019-01-31,34.0468,36.0138,33.8293,35.6566,84285352
2019-02-01,35.8426,36.4106,35.3664,35.8997,62504700
2019-02-04,36.0584,37.3755,35.8377,37.0035,52860072
2019-02-05,37.1225,37.5616,36.7852,37.1945,54242500
2019-02-06,37.5268,38.5959,37.4723,37.951,70246588
2019-02-07,37.4867,37.5095,36.1378,36.5669,63712000
2019-02-08,35.8947,36.8596,35.7508,36.7529,46160548
2019-02-11,36.3114,36.8546,35.8426,36.3263,49518060
2019-02-12,36.7108,37.6534,36.5669,37.4971,59106052
2019-02-13,37.7923,38.653,37.6558,37.9212,60537208
2019-02-14,37.9113,38.612,37.4797,38.3305,82726296
2019-02-15,40.4191,40.6473,38.7993,39.0275,151674936
2019-02-19,38.9209,39.66,38.7299,38.8539,55189264
2019-02-20,39.1466,39.9999,39.035,39.3277,54098948
2019-02-21,39.4542,39.6997,38.4917,38.6381,44854672
2019-02-22,39.1565,39.6749,39.0201,39.4864,40174124
2019-02-25,40.3223,40.997,39.2756,39.3624,65601924
2019-02-26,39.3153,39.8758,38.6331,38.968,48846284
2019-02-27,38.8241,39.0895,37.9783,38.5488,50025524
2019-02-28,38.487,38.7104,38.0798,38.3032,32494260
2019-03-01,38.8023,39.2689,38.2188,38.847,35718712
2019-03-04,39.2319,39.4603,38.3628,38.929,40999000
2019-03-05,38.7725,39.2461,38.2287,38.8644,36292476
2019-03-06,38.775,38.8594,37.7272,37.7545,40352596
2019-03-07,37.5186,37.6154,36.5999,37.0617,45010532
2019-03-08,36.1678,37.5111,35.9543,37.4044,42241484
2019-03-11,37.6403,40.24,37.1685,40.0116,85972600
2019-03-12,40.2897,40.8185,39.5274,40.3542,57957472
2019-03-13,40.7292,42.1619,40.6547,41.8689,76890072
2019-03-14,41.9607,42.0799,41.0321,41.1091,51938520
2019-03-15,41.5411,42.5914,41.5063,42.1643,66145928
